assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
123797359,116988741,Neotoma lepida,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Neotoma,lepida,,,,"Thomas, 1893",Least Concern,,3.1,Stable,Global
123797493,117189944,Neotoma bryanti,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Neotoma,bryanti,,,,"Merriam, 1887",Least Concern,,3.1,Decreasing,Global
125236220,41651,Martes pennanti,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,MUSTELIDAE,Martes,pennanti,,,,"(Erxleben, 1777)",Least Concern,,3.1,Unknown,Global
125533442,22718949,Ploceus melanocephalus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PLOCEIDAE,Ploceus,melanocephalus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
125584125,103823616,Hemignathus hanapepe,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Hemignathus,hanapepe,,,,"Wilson, 1889",Critically Endangered,D,3.1,Unknown,Global
126791352,22720734,Psittirostra psittacea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Psittirostra,psittacea,,,,"(Gmelin, 1789)",Critically Endangered,D,3.1,Unknown,Global
127827154,127827012,Mesoplodon ginkgodens,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,ZIPHIIDAE,Mesoplodon,ginkgodens,,,,"Nishiwaki &amp; Kamiya, 1958",Data Deficient,,3.1,Unknown,Global
128101101,22708583,Myadestes palmeri,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Myadestes,palmeri,,,,"(Rothschild, 1893)",Critically Endangered,B1ab(iii),3.1,Stable,Global
128952836,12625,Macropus greyi,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,MACROPODIDAE,Macropus,greyi,,,,"Waterhouse, 1845",Extinct,,3.1,,Global
128964989,64116,Sceloporus jarrovii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PHRYNOSOMATIDAE,Sceloporus,jarrovii,,,,"Cope, 1875",Least Concern,,3.1,Stable,Global
129302692,129302685,Aipysurus mosaicus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Aipysurus,mosaicus,,,,"Sanders, Rasmussen, Elmberg, Mumpuni, Guinea, Blias, Lee &amp; Fry, 2012",Least Concern,,3.1,Stable,Global
129305728,129305725,Hydrophis donaldi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Hydrophis,donaldi,,,,"Ukuwela, Sanders &amp; Fry, 2012",Data Deficient,,3.1,Unknown,Global
129366327,178287,Anilios endoterus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TYPHLOPIDAE,Anilios,endoterus,,,,"(Waite, 1918)",Least Concern,,3.1,Stable,Global
129366737,178470,Anilios hamatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TYPHLOPIDAE,Anilios,hamatus,,,,"(Storr, 1981)",Least Concern,,3.1,Stable,Global
129366970,178271,Anilios kimberleyensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TYPHLOPIDAE,Anilios,kimberleyensis,,,,"(Storr, 1981)",Least Concern,,3.1,Stable,Global
129367346,178219,Anilios pilbarensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TYPHLOPIDAE,Anilios,pilbarensis,,,,"(Aplin &amp; Donnellan, 1993)",Least Concern,,3.1,Stable,Global
129367681,178361,Anilios proximus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TYPHLOPIDAE,Anilios,proximus,,,,"(Waite, 1893)",Least Concern,,3.1,Unknown,Global
129368001,178581,Anilios waitii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TYPHLOPIDAE,Anilios,waitii,,,,"(Boulenger, 1895)",Least Concern,,3.1,Stable,Global
129368704,178517,Anilios bicolor,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TYPHLOPIDAE,Anilios,bicolor,,,,"(Peters, 1858)",Least Concern,,3.1,Stable,Global
129653281,22693404,Calidris bairdii,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Calidris,bairdii,,,,"(Coues, 1861)",Least Concern,,3.1,Stable,Global
129656213,22697525,Threskiornis spinicollis,ANIMALIA,CHORDATA,PELECANIFORMES,AVES,THRESKIORNITHIDAE,Threskiornis,spinicollis,,,,"(Jameson, 1835)",Least Concern,,3.1,Decreasing,Global
129912906,22697369,Phoeniconaias minor,ANIMALIA,CHORDATA,PHOENICOPTERIFORMES,AVES,PHOENICOPTERIDAE,Phoeniconaias,minor,,,,"(Geoffroy Saint-Hilaire, 1798)",Near Threatened,A2c+3c+4c,3.1,Decreasing,Global
129913710,22691896,Tetrax tetrax,ANIMALIA,CHORDATA,OTIDIFORMES,AVES,OTIDIDAE,Tetrax,tetrax,,,,"(Linnaeus, 1758)",Near Threatened,A2abcd+3bcd+4abcd,3.1,Decreasing,Global
130018368,22685072,Polytelis swainsonii,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Polytelis,swainsonii,,,,"(Desmarest, 1826)",Least Concern,,3.1,Increasing,Global
130019707,22695010,Lophoictinia isura,ANIMALIA,CHORDATA,ACCIPITRIFORMES,AVES,ACCIPITRIDAE,Lophoictinia,isura,,,,"(Gould, 1838)",Least Concern,,3.1,Decreasing,Global
130036052,22680871,Sphyrapicus nuchalis,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Sphyrapicus,nuchalis,,,,"Baird, 1858",Least Concern,,3.1,Decreasing,Global
130036416,22680874,Sphyrapicus ruber,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Sphyrapicus,ruber,,,,"(Gmelin, 1788)",Least Concern,,3.1,Decreasing,Global
130037386,22681076,Dryobates minor,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Dryobates,minor,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
130100864,22684945,Geoffroyus geoffroyi,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Geoffroyus,geoffroyi,,,,"(Bechstein, 1811)",Least Concern,,3.1,Decreasing,Global
130103061,22685577,Ara severus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Ara,severus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
130186218,22693239,Tringa solitaria,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Tringa,solitaria,,,,"Wilson, 1813",Least Concern,,3.1,Decreasing,Global
130218986,22703621,Ailuroedus melanotis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PTILONORHYNCHIDAE,Ailuroedus,melanotis,,,,"(Gray, 1858)",Least Concern,,3.1,Decreasing,Global
130219832,22703679,Ptilonorhynchus violaceus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PTILONORHYNCHIDAE,Ptilonorhynchus,violaceus,,,,"(Vieillot, 1816)",Least Concern,,3.1,Decreasing,Global
130220121,22703694,Chlamydera nuchalis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PTILONORHYNCHIDAE,Chlamydera,nuchalis,,,,"(Jardine & Selby, 1830)",Least Concern,,3.1,Stable,Global
130220690,22703752,Malurus elegans,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MALURIDAE,Malurus,elegans,,,,"Gould, 1837",Least Concern,,3.1,Decreasing,Global
130242541,22703940,Glycichaera fallax,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Glycichaera,fallax,,,,"Salvadori, 1878",Least Concern,,3.1,Stable,Global
130247460,22704016,Meliphaga lewinii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Meliphaga,lewinii,,,,"(Swainson, 1837)",Least Concern,,3.1,Decreasing,Global
130247974,22704052,Caligavis chrysops,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Caligavis,chrysops,,,,"(Latham, 1801)",Least Concern,,3.1,Decreasing,Global
130248519,22704058,Gavicalis fasciogularis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Gavicalis,fasciogularis,,,,"(Gould, 1854)",Least Concern,,3.1,Increasing,Global
130252125,22704064,Stomiopera flava,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Stomiopera,flava,,,,"(Gould, 1843)",Least Concern,,3.1,Stable,Global
130252398,22704088,Ptilotula fusca,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Ptilotula,fusca,,,,"(Gould, 1837)",Least Concern,,3.1,Decreasing,Global
130253505,22704097,Ptilotula penicillata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Ptilotula,penicillata,,,,"(Gould, 1837)",Least Concern,,3.1,Stable,Global
130255796,22704151,Melithreptus brevirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Melithreptus,brevirostris,,,,"(Vigors & Horsfield, 1827)",Least Concern,,3.1,Stable,Global
130330007,22703574,Climacteris erythrops,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CLIMACTERIDAE,Climacteris,erythrops,,,,"Gould, 1841",Least Concern,,3.1,Decreasing,Global
130373121,22705200,Vireo crassirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIREONIDAE,Vireo,crassirostris,,,,"(Bryant, 1859)",Least Concern,,3.1,Stable,Global
130375260,22706362,Oriolus sagittatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ORIOLIDAE,Oriolus,sagittatus,,,,"(Latham, 1801)",Least Concern,,3.1,Decreasing,Global
130380194,22705783,Perisoreus canadensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Perisoreus,canadensis,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Decreasing,Global
130382437,22704466,Anthochaera carunculata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Anthochaera,carunculata,,,,"(White, 1790)",Least Concern,,3.1,Stable,Global
130385494,22704692,Gerygone magnirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ACANTHIZIDAE,Gerygone,magnirostris,,,,"Gould, 1843",Least Concern,,3.1,Stable,Global
130386260,22704728,Gerygone mouki,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ACANTHIZIDAE,Gerygone,mouki,,,,"Mathews, 1903",Least Concern,,3.1,Increasing,Global
130392282,22705382,Corcorax melanorhamphos,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORCORACIDAE,Corcorax,melanorhamphos,,,,"(Vieillot, 1817)",Least Concern,,3.1,Stable,Global
130405979,22705537,Pachycephala rufiventris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PACHYCEPHALIDAE,Pachycephala,rufiventris,,,,"(Latham, 1801)",Least Concern,,3.1,Decreasing,Global
130407286,22705561,Colluricincla harmonica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PACHYCEPHALIDAE,Colluricincla,harmonica,,,,"(Latham, 1801)",Least Concern,,3.1,Decreasing,Global
130407851,22705909,Nucifraga columbiana,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Nucifraga,columbiana,,,,"(Wilson, 1811)",Least Concern,,3.1,Stable,Global
130408880,22706036,Corvus mellori,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Corvus,mellori,,,,"Mathews, 1912",Least Concern,,3.1,Increasing,Global
130410109,22706134,Phonygammus keraudrenii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARADISAEIDAE,Phonygammus,keraudrenii,,,,"(Lesson & Garnot, 1826)",Least Concern,,3.1,Decreasing,Global
130410738,22706186,Lophorina magnifica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARADISAEIDAE,Lophorina,magnifica,,,,"(Vieillot, 1819)",Least Concern,,3.1,Decreasing,Global
130411264,22706196,Lophorina paradisea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARADISAEIDAE,Lophorina,paradisea,,,,"(Swainson, 1825)",Least Concern,,3.1,Decreasing,Global
130422141,22706663,Lalage tricolor,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CAMPEPHAGIDAE,Lalage,tricolor,,,,"(Swainson, 1825)",Least Concern,,3.1,Decreasing,Global
130482064,2475,Balaenoptera borealis,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,BALAENOPTERIDAE,Balaenoptera,borealis,,,,"Lesson, 1828",Endangered,A1abd,3.1,Increasing,Global
130691117,103824084,Loxops ochraceus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Loxops,ochraceus,,,,"Rothschild, 1893",Critically Endangered,D,3.1,Unknown,Global
130697270,22680203,Anas laysanensis,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anas,laysanensis,,,,"Rothschild, 1892",Critically Endangered,B1ac(iv),3.1,Increasing,Global
130843089,22720809,Oreomystis bairdi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Oreomystis,bairdi,,,,"(Stejneger, 1887)",Critically Endangered,C2a(ii),3.1,Decreasing,Global
130851810,22720832,Loxops caeruleirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Loxops,caeruleirostris,,,,"(Wilson, 1890)",Critically Endangered,A3ce+4ace,3.1,Decreasing,Global
130854185,22720722,Telespiza ultima,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Telespiza,ultima,,,,"Bryan, 1917",Critically Endangered,B1ac(iv),3.1,Stable,Global
130886700,22685219,Lathamus discolor,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Lathamus,discolor,,,,"(White, 1790)",Critically Endangered,A3ce,3.1,Decreasing,Global
130894893,22685203,Neophema chrysogaster,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Neophema,chrysogaster,,,,"(Latham, 1790)",Critically Endangered,"A2ace; C2a(i,ii); D",3.1,Decreasing,Global
130895601,22697488,Geronticus eremita,ANIMALIA,CHORDATA,PELECANIFORMES,AVES,THRESKIORNITHIDAE,Geronticus,eremita,,,,"(Linnaeus, 1758)",Endangered,D,3.1,Stable,Global
130992272,22704415,Anthochaera phrygia,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Anthochaera,phrygia,,,,"(Shaw, 1794)",Critically Endangered,A2bce,3.1,Decreasing,Global
131111201,22693185,Numenius tenuirostris,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Numenius,tenuirostris,,,,"Vieillot, 1817",Critically Endangered,"C2a(i,ii);D",3.1,Decreasing,Global
131112198,22711121,Toxostoma lecontei,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MIMIDAE,Toxostoma,lecontei,,,,"Lawrence, 1851",Least Concern,,3.1,Stable,Global
131281600,22703756,Malurus pulcherrimus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MALURIDAE,Malurus,pulcherrimus,,,,"Gould, 1844",Least Concern,,3.1,Stable,Global
131328180,22714693,Acrocephalus melanopogon,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ACROCEPHALIDAE,Acrocephalus,melanopogon,,,,"(Temminck, 1823)",Least Concern,,3.1,Stable,Global
131390783,22680810,Melanerpes erythrocephalus,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Melanerpes,erythrocephalus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
131459482,22721737,Setophaga striata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Setophaga,striata,,,,"(Forster, 1772)",Near Threatened,A2ac+3c+4ac,3.1,Decreasing,Global
131475071,22723957,Passerina ciris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Passerina,ciris,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
131480347,22728985,Leucosticte australis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Leucosticte,australis,,,,"Ridgway, 1873",Endangered,A2ac+3c+4ac,3.1,Decreasing,Global
131484290,22724320,Quiscalus quiscula,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Quiscalus,quiscula,,,,"(Linnaeus, 1758)",Near Threatened,A4ad,3.1,Decreasing,Global
131500502,22720702,Hesperiphona vespertina,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Hesperiphona,vespertina,,,,"(Cooper, 1825)",Vulnerable,A2ac+3c+4ac,3.1,Decreasing,Global
131759460,22696980,Egretta sacra,ANIMALIA,CHORDATA,PELECANIFORMES,AVES,ARDEIDAE,Egretta,sacra,,,,"(Gmelin, 1789)",Least Concern,,3.1,Stable,Global
131792415,22686709,Chaetura pelagica,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,APODIDAE,Chaetura,pelagica,,,,"(Linnaeus, 1758)",Vulnerable,A2acd+3cd+4acd,3.1,Decreasing,Global
131795740,22679519,Tympanuchus pallidicinctus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Tympanuchus,pallidicinctus,,,,"(Ridgway, 1873)",Vulnerable,A3bc,3.1,Decreasing,Global
131874282,22679355,Chrysolophus pictus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Chrysolophus,pictus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
131874469,22684758,Eolophus roseicapilla,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,CACATUIDAE,Eolophus,roseicapilla,,,,"(Vieillot, 1817)",Least Concern,,3.1,Increasing,Global
131876252,22693002,Pterocles orientalis,ANIMALIA,CHORDATA,PTEROCLIFORMES,AVES,PTEROCLIDAE,Pterocles,orientalis,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
131877037,22694915,Aethia cristatella,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,ALCIDAE,Aethia,cristatella,,,,"(Pallas, 1769)",Least Concern,,3.1,Decreasing,Global
131879000,22697789,Eudyptes sclateri,ANIMALIA,CHORDATA,SPHENISCIFORMES,AVES,SPHENISCIDAE,Eudyptes,sclateri,,,,"Buller, 1888",Endangered,"A2b; B1ab(ii,v)+2ab(ii,v)",3.1,Decreasing,Global
131879858,22709319,Ficedula semitorquata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Ficedula,semitorquata,,,,"(Homeyer, 1885)",Least Concern,,3.1,Decreasing,Global
131883347,22718501,Anthus campestris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Anthus,campestris,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
131885437,22719837,Lonchura malacca,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ESTRILDIDAE,Lonchura,malacca,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Stable,Global
131885929,22720340,Chloris sinica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Chloris,sinica,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Stable,Global
131886478,22720728,Telespiza cantans,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Telespiza,cantans,,,,"Wilson, 1890",Vulnerable,D2,3.1,Stable,Global
131890003,22724345,Molothrus bonariensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Molothrus,bonariensis,,,,"(Gmelin, 1789)",Least Concern,,3.1,Increasing,Global
131900348,22720488,Leucosticte atrata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Leucosticte,atrata,,,,"Ridgway, 1874",Endangered,A2ac+3c+4ac,3.1,Decreasing,Global
131902050,22678108,Casuarius casuarius,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,CASUARIIDAE,Casuarius,casuarius,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
131902466,22678117,Dromaius novaehollandiae,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,CASUARIIDAE,Dromaius,novaehollandiae,,,,"(Latham, 1790)",Least Concern,,3.1,Stable,Global
131902671,22678551,Alectura lathami,ANIMALIA,CHORDATA,GALLIFORMES,AVES,MEGAPODIIDAE,Alectura,lathami,,,,"Gray, 1831",Least Concern,,3.1,Decreasing,Global
131903818,22678719,Francolinus francolinus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Francolinus,francolinus,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Stable,Global
131904182,22678728,Francolinus pondicerianus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Francolinus,pondicerianus,,,,"(Gmelin, 1789)",Least Concern,,3.1,Stable,Global
131904485,22678944,Coturnix coturnix,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Coturnix,coturnix,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
131906867,22679753,Dendrocygna arcuata,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Dendrocygna,arcuata,,,,"(Horsfield, 1824)",Least Concern,,3.1,Decreasing,Global
131907524,22679843,Cygnus atratus,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Cygnus,atratus,,,,"(Latham, 1790)",Least Concern,,3.1,Stable,Global
131907747,22679889,Anser anser,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anser,anser,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
131908564,22679893,Anser indicus,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anser,indicus,,,,"(Latham, 1790)",Least Concern,,3.1,Decreasing,Global
131909406,22679935,Branta canadensis,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Branta,canadensis,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
131909954,22679943,Branta leucopsis,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Branta,leucopsis,,,,"(Bechstein, 1803)",Least Concern,,3.1,Increasing,Global
131910442,22679958,Cereopsis novaehollandiae,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Cereopsis,novaehollandiae,,,,"Latham, 1801",Least Concern,,3.1,Stable,Global
131910647,22679993,Alopochen aegyptiaca,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Alopochen,aegyptiaca,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Decreasing,Global
131911211,22680061,Cairina moschata,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Cairina,moschata,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
131911544,22680107,Aix galericulata,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Aix,galericulata,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
131913272,22683973,Chalcites lucidus,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Chalcites,lucidus,,,,"(Gmelin, 1788)",Least Concern,,3.1,Stable,Global
131914793,22684767,Cacatua leadbeateri,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,CACATUIDAE,Cacatua,leadbeateri,,,,"(Vigors, 1831)",Least Concern,,3.1,Stable,Global
131914971,22684781,Cacatua galerita,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,CACATUIDAE,Cacatua,galerita,,,,"(Latham, 1790)",Least Concern,,3.1,Decreasing,Global
131915837,22684813,Cacatua sanguinea,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,CACATUIDAE,Cacatua,sanguinea,,,,"Gould, 1843",Least Concern,,3.1,Increasing,Global
131917909,22685752,Aratinga nenday,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Aratinga,nenday,,,,"(Vieillot, 1823)",Least Concern,,3.1,Increasing,Global
131918421,22685959,Brotogeris versicolurus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Brotogeris,versicolurus,,,,"(Müller, 1776)",Least Concern,,3.1,Stable,Global
131921201,22686882,Apus caffer,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,APODIDAE,Apus,caffer,,,,"(Lichtenstein, 1823)",Least Concern,,3.1,Increasing,Global
131924602,22690103,Columba palumbus,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Columba,palumbus,,,,"Linnaeus, 1758",Least Concern,,3.1,Increasing,Global
131927771,22692081,Anthropoides virgo,ANIMALIA,CHORDATA,GRUIFORMES,AVES,GRUIDAE,Anthropoides,virgo,,,,"Linnaeus, 1758",Least Concern,,3.1,Increasing,Global
131929424,22693420,Calidris maritima,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Calidris,maritima,,,,"(Brünnich, 1764)",Least Concern,,3.1,Decreasing,Global
131929912,22693424,Calidris ptilocnemis,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Calidris,ptilocnemis,,,,"(Coues, 1873)",Least Concern,,3.1,Decreasing,Global
131930637,22693868,Charadrius asiaticus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,CHARADRIIDAE,Charadrius,asiaticus,,,,"Pallas, 1773",Least Concern,,3.1,Decreasing,Global
131932114,22694837,Alle alle,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,ALCIDAE,Alle,alle,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
131933971,22694924,Cerorhinca monocerata,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,ALCIDAE,Cerorhinca,monocerata,,,,"(Pallas, 1811)",Least Concern,,3.1,Decreasing,Global
131940332,22696450,Falco femoralis,ANIMALIA,CHORDATA,FALCONIFORMES,AVES,FALCONIDAE,Falco,femoralis,,,,"Temminck, 1822",Least Concern,,3.1,Decreasing,Global
131940696,22697123,Ardeola ralloides,ANIMALIA,CHORDATA,PELECANIFORMES,AVES,ARDEIDAE,Ardeola,ralloides,,,,"(Scopoli, 1769)",Least Concern,,3.1,Unknown,Global
131941613,22697627,Cathartes aura,ANIMALIA,CHORDATA,CATHARTIFORMES,AVES,CATHARTIDAE,Cathartes,aura,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
131942584,22697829,Gavia stellata,ANIMALIA,CHORDATA,GAVIIFORMES,AVES,GAVIIDAE,Gavia,stellata,,,,"(Pontoppidan, 1763)",Least Concern,,3.1,Decreasing,Global
131943991,22705929,Corvus monedula,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Corvus,monedula,,,,"Linnaeus, 1758",Least Concern,,3.1,Stable,Global
131944731,22705938,Corvus splendens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Corvus,splendens,,,,"Vieillot, 1817",Least Concern,,3.1,Stable,Global
131945410,22705990,Corvus brachyrhynchos,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Corvus,brachyrhynchos,,,,"Brehm, 1822",Least Concern,,3.1,Increasing,Global
